text,intent,label_id
one of my transactions needs to be canceled.,cancel_transfer,9
why is my identification required?,why_verify_identity,74
may i exchange currencies with this?,exchange_via_app,34
is eur one of the currencies you deal with?,fiat_currency_support,37
"i looked at my statement, and there is a charge for 1 that i don't recognize. why is it on there?",extra_charge_on_statement,35
what countries do you support?,country_support,25
can i get a new card in china?,card_about_to_expire,10
can someone help me unblock my pin?,pin_blocked,50
cash deposit to my account has shown a red flag.,balance_not_updated_after_cheque_or_cash_deposit,7
can i use american express?,supported_cards_and_currencies,54
can you please help me with this exchange? i am trying to get crypto and the app won't let me.,beneficiary_not_allowed,8
why was money taken for a transfer?,transfer_fee_charged,64
"if i lost my phone, what steps do i need to take to stop someone from using my account?",lost_or_stolen_phone,43
"google pay and top up, i want it, can i get it?",apple_pay_or_google_pay,3
how do i dispute a debit that i didn't make?,direct_debit_payment_not_recognised,29
which atms accept this placard ?,atm_support,4
"i requested a refund from a seller a while ago, but when i check my statements it doesn't show up. can you help me get my refund.",Refund_not_showing_up,0
my transfer didn't work! help!,failed_transfer,36
please delete the duplicate payment that was made to my account. one payment is still pending and i do not want to pay twice.,transaction_charged_twice,63
"i did a cash deposit to my account, but i am not seeing it on my statement.",balance_not_updated_after_cheque_or_cash_deposit,7
"since my card is about to expire, i need a new one.",card_about_to_expire,10
how many transactions can i do with my disposable card?,disposable_card_limits,30
need to deposit a cheque into my account,top_up_by_cash_or_cheque,58
i am not seeing recent cash withdrawal on my account.,pending_cash_withdrawal,47
it appears my top-ups have been canceled.,top_up_reverted,61
"i've been waiting since friday, where is my money?",transfer_not_received_by_recipient,66
what is the base amount for cross-currency exchanges?,exchange_charge,32
why was i charged a fee for using my card,card_payment_fee_charged,16
my beneficiary didn't receive my transfer,beneficiary_not_allowed,8
the fee charged when i changed rubles into british pounds was too much.,card_payment_wrong_exchange_rate,18
what reasons could cause my top up to be reverted,top_up_reverted,61
"i need to exchange between different currencies, like gbp and usd. can i do that with your app?",exchange_via_app,34
can i change my pin in austria?,change_pin,22
the see the rate applied to my transaction was wrong at the atm.,wrong_exchange_rate_for_cash_withdrawal,76
"even though i added money ey to the card, i couldn't use it",pending_top_up,48
for topping-up is there a charge?,top_up_by_bank_transfer_charge,56
is there any way i can get more physical cards to use with my account?,getting_spare_card,40
can my password be reset if i do not have it?,passcode_forgotten,45
what kind of cards are supported? what currency?,supported_cards_and_currencies,54
it appears as though my card payment was duplicated. i paid at the store earlier today. the first time it was declined and the second time it worked. the app is still showing one of the payments to be pending. please take one of these off because clearly the first was declined and is not correct.,transaction_charged_twice,63
please tell me what the exchange fee is.,exchange_charge,32
atm took my card,card_swallowed,19
what is the charge for receiving a sepa transfer?,top_up_by_bank_transfer_charge,56
"i tried to top up, but it didn't finish.",pending_top_up,48
why are the payments being declined on my new card? i tried several times to use my new card to pay for my gas at the shell station in my neighborhood. i am very distressed about my new card not working.,declined_card_payment,26
i may have entered the pin wrong and the account is blocked. what do i have to do to get it unblocked.,pin_blocked,50
what are the rules for a top-up?,top_up_limits,60
my card is needed soon,card_delivery_estimate,13
what are the rules to where i can use my card?,card_acceptance,11
why do i get declined when i try to withdraw cash?,declined_cash_withdrawal,27
i didn't know there was a charge for tranferring. what is the charge?,transfer_fee_charged,64
which countries do you currently support?,country_support,25
there are funds showing in my app that i did not receive.,cash_withdrawal_not_recognised,21
when my card expires what happens to my account?,card_about_to_expire,10
"this company is bad, delete my account now.",terminate_account,55
is it possible to link a new card?,card_linking,14
the card is non-functional.,card_not_working,15
what is the wait time for a transfer from the us?,transfer_timing,67
what currency's can i exchange for?,exchange_via_app,34
"i signed up, but don't have a pin. where can i find it?",get_physical_card,39
what happened! i asked for 30 pounds at your atm and only go 10. the machine lied about it too. it said i received the full 30 pounds. someone better help me asap on this.,wrong_amount_of_cash_received,75
can i get both a visa and a mastercard from you?,visa_or_mastercard,73
"my new card is here, what's the process for activating it?",activate_my_card,1
can i have it delivered on the date i need it delivered?,card_delivery_estimate,13
how do i receive my physical card,order_physical_card,44
what can i do to verify my card?,verify_top_up,71
i do not have what is required to prove my identity,unable_to_verify_identity,68
how do i delete an account?,terminate_account,55
i received my new card. where is it in the app?,card_linking,14
who can have access to top up my account?,topping_up_by_card,62
is there a verification code for top-ups?,verify_top_up,71
"when will i get a new card when i order it, and how much will it cost.",card_about_to_expire,10
where can i use this card at an atm?,atm_support,4
why is my card being declined at the atm? i have tried multiple atms and i keep running into the same problem. could you verify that everything is okay with my account?,declined_cash_withdrawal,27
